Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
Central African Republic,CAF,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Central African Republic,CAF,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Central African Republic,CAF,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Central African Republic,CAF,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Central African Republic,CAF,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Central African Republic,CAF,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Chad,TCD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Chad,TCD,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Chad,TCD,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Chad,TCD,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Chad,TCD,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Chad,TCD,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Chad,TCD,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Chad,TCD,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Chad,TCD,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Chad,TCD,"Children out of school, primary",SE.PRM.UNER,..
Chad,TCD,"Children out of school, primary, female",SE.PRM.UNER.FE,..
Chad,TCD,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Chad,TCD,"Compulsory education, duration (years)",SE.COM.DURS,10
Chad,TCD,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,66.412467956543
Chad,TCD,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,71.6948776245117
Chad,TCD,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..
Chad,TCD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,68.6782989501953
Chad,TCD,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Chad,TCD,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Chad,TCD,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Chad,TCD,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Chad,TCD,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Chad,TCD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Chad,TCD,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Chad,TCD,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Chad,TCD,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Chad,TCD,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Chad,TCD,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Chad,TCD,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Chad,TCD,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Chad,TCD,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Chad,TCD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Chad,TCD,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Chad,TCD,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Chad,TCD,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Chad,TCD,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Chad,TCD,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Chad,TCD,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Chad,TCD,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Chad,TCD,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Chad,TCD,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Chad,TCD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,51.61933
Chad,TCD,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,27.4058
Chad,TCD,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,19.75874
Chad,TCD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.98194003105164
Chad,TCD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.1192798614502
Chad,TCD,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,7.08025
Chad,TCD,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,15.08423
Chad,TCD,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,211.50163
Chad,TCD,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,95.53364
Chad,TCD,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,123.0676
Chad,TCD,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,109.33555
Chad,TCD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Chad,TCD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Chad,TCD,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..
Chad,TCD,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Chad,TCD,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Chad,TCD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Chad,TCD,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,8.89774990081787
Chad,TCD,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,23.1859302520752
Chad,TCD,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,16.0791797637939
Chad,TCD,Lower secondary school starting age (years),SE.SEC.AGES,12
Chad,TCD,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Chad,TCD,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Chad,TCD,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Chad,TCD,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
Chad,TCD,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
Chad,TCD,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
Chad,TCD,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,55.9152183532715
Chad,TCD,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,57.3471908569336
Chad,TCD,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,56.7333908081055
Chad,TCD,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,47.0787086486816
Chad,TCD,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,50.89794921875
Chad,TCD,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,49.3351516723633
Chad,TCD,"Preprimary education, duration (years)",SE.PRE.DURS,3
Chad,TCD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,23.1339702606201
Chad,TCD,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,38.5011596679688
Chad,TCD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,30.8605804443359
Chad,TCD,"Primary education, duration (years)",SE.PRM.DURS,6
Chad,TCD,"Primary education, pupils",SE.PRM.ENRL,1727030
Chad,TCD,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,42.01653
Chad,TCD,"Primary education, teachers",SE.PRM.TCHR,27764
Chad,TCD,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..
Chad,TCD,Primary school starting age (years),SE.PRM.AGES,6
Chad,TCD,Progression to secondary school (%),SE.SEC.PROG.ZS,95.50707
Chad,TCD,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,87.77683
Chad,TCD,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,100
Chad,TCD,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,42.7431
Chad,TCD,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,35.0562
Chad,TCD,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,62.20393
Chad,TCD,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,32.47438
Chad,TCD,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,..
Chad,TCD,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,20.35598
Chad,TCD,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,22.89323
Chad,TCD,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,21.96642
Chad,TCD,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,22.35584
Chad,TCD,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,1.69020998477936
Chad,TCD,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.61149001121521
Chad,TCD,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.76848995685577
Chad,TCD,"School enrollment, primary (% gross)",SE.PRM.ENRR,81.9184799194336
Chad,TCD,"School enrollment, primary (% net)",SE.PRM.NENR,..
Chad,TCD,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.730159997940063
Chad,TCD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.659269988536835
Chad,TCD,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,69.1014709472656
Chad,TCD,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
Chad,TCD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,94.6383514404297
Chad,TCD,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
Chad,TCD,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,8.4451904296875
Chad,TCD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,22.5885696411133
Chad,TCD,"School enrollment, secondary (% net)",SE.SEC.NENR,..
Chad,TCD,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.422690004110336
Chad,TCD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,13.3939695358276
Chad,TCD,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
Chad,TCD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,31.6873207092285
Chad,TCD,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
Chad,TCD,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,14.8207502365112
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.09606003761292
Chad,TCD,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.17433999478817
Chad,TCD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.620689988136292
Chad,TCD,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,3.56013989448547
Chad,TCD,"Secondary education, duration (years)",SE.SEC.DURS,7
Chad,TCD,"Secondary education, general pupils",SE.SEC.ENRL.GC,424815
Chad,TCD,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,29.38008
Chad,TCD,"Secondary education, pupils",SE.SEC.ENRL,430383
Chad,TCD,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,29.49234
Chad,TCD,"Secondary education, teachers",SE.SEC.TCHR,13253
Chad,TCD,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,5.5459098815918
Chad,TCD,"Secondary education, teachers, female",SE.SEC.TCHR.FE,735
Chad,TCD,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,5568
Chad,TCD,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,38.05675
Chad,TCD,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,..
Chad,TCD,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Chad,TCD,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Chad,TCD,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Chad,TCD,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,65.6198272705078
Chad,TCD,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,67.5732192993164
Chad,TCD,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,58.2677192687988
Chad,TCD,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,70.1699981689453
Chad,TCD,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..
Chad,TCD,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..
Chad,TCD,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Chad,TCD,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Chad,TCD,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Chad,TCD,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Chad,TCD,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Chad,TCD,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Comoros,COM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Comoros,COM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Comoros,COM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Comoros,COM,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Comoros,COM,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Comoros,COM,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Comoros,COM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Comoros,COM,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Comoros,COM,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Comoros,COM,"Children out of school, primary",SE.PRM.UNER,..
Comoros,COM,"Children out of school, primary, female",SE.PRM.UNER.FE,..
Comoros,COM,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Comoros,COM,"Compulsory education, duration (years)",SE.COM.DURS,6
Comoros,COM,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..
Comoros,COM,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..
